release_id,artist_id,artist_name,extra,anv,position,join_string,role,tracks
11235540,5840144,"\"William \"\"PoPsie\"\" Randolph\"",1,"\"\"\"Popsie\"\"\"",2,,Photography By [Front Cover],
11241586,342659,Clara Nunes,0,,1,,,
11242446,6168978,Deus Vermin,0,,1,,,
11242446,4198587,Tom Wright (12),1,,1,,"Recorded By, Mixed By, Mastered By",
11243090,4550154,Roger Hodges,0,,1,,,
11243490,292681,Robin Thicke,0,,1,,,
11243490,269255,Neil Jacobson,1,,1,,A&R,
11243490,2805502,Young & Sick,1,,2,,"Art Direction, Sleeve [Packaging]",
11243490,178948,Andre Harrell,1,,3,,Executive-Producer,
11243490,170807,Jimmy Iovine,1,,4,,Executive-Producer,
11243490,2105874,Jordan Feldstein,1,,5,,Executive-Producer,
11243490,3283873,Chris Knight (9),1,,6,,Management [Career Artist Management],
11243490,2105874,Jordan Feldstein,1,,7,,Management [Career Artist Management],
11243490,2265993,Shawn Holiday,1,,8,,Management [Career Artist Management],
11243490,2686020,Furqan Raschke,1,,9,,Management [Day To Day],
11243490,662132,Terry Richardson,1,,10,,Photography By,
11243490,1850865,Todd Russell,1,,11,,Typography [Custom],
11243682,6169464,Serge Monette,0,Monette,1,,,
11247366,5460507,The Cherry Dolls,0,,1,,,
11247366,1889061,Alex Markwell,1,Alexader Markwell,1,,Recorded By,
11247471,1068018,Per Tengstrand,0,,1,,,
11247471,1068018,Per Tengstrand,1,,1,,Piano,
11247574,119083,Bruno Maderna,0,,1,/,,
11247574,76028,Luciano Berio,0,,2,-,,
11247574,4646608,Orchestra Della Radio Televisione Della Svizzera Italiana,0,Orchestra Della Svizzera Italiana,3,",",,
11247574,361603,Dennis Russell Davies,0,,4,,,
11247574,361603,Dennis Russell Davies,1,,1,,Conductor,
11247574,1110768,Pablo Márquez,1,,2,,Guitar,6
11247574,4646608,Orchestra Della Radio Televisione Della Svizzera Italiana,1,Orchestra Della Svizzera Italiana,3,,Orchestra,
11249356,300045,Judy Garland,0,,1,,,
11250439,5217771,Punching Swans,0,,1,,,
11250439,2616327,Joe Wise (4),1,,1,,Illustration,
11250439,5219453,Greg Webster (4),1,,2,,"Recorded By, Mixed By, Mastered By",
11250439,5217771,Punching Swans,1,,3,,Written-By,
11252569,4735042,Expander (11),0,,1,,,
11252569,4311408,Luca F. Carey,1,Luca Carey,1,,Cover,
11252569,1990591,Robert Cheeseman,1,,2,,Engineer,
11252569,614649,Joel Grind,1,,3,,Mastered By,
11252569,261312,Kurt Ballou,1,,4,,Recorded By,
11259821,355,Unknown Artist,0,,1,,,
11259821,501832,Henri Gruel,1,,1,,"Effects, Music By",
11259821,453399,Joseph Offenbach,1,,2,,Narrator,
11259821,1870274,Dieter Dehne,1,Dehne,3,,Sleeve,
11259821,517238,Norbert Hansing,1,,4,,Voice Actor [Aladin],
11259821,453389,Edda Bühner,1,,5,,Voice Actor [Fatime],
11259821,453392,Benno Gellenbeck,1,,6,,Voice Actor [Sultan],
11259821,517232,Rudolf Dobersch,1,,7,,Voice Actor [Zauberer],
11266816,252310,Bill Evans,0,,1,,,
11266816,1340069,Victor Kalin,1,,1,,"Artwork [Cover, Line Art]",
11266816,256556,Chuck Israels,1,,2,,Bass,
11266816,1846418,Stanislaw Zagorski,1,Zagorski,3,,Design [Cover],
11266816,1257151,Joe Lebow,1,,4,,Design [Liner],
11266816,265422,Larry Bunker,1,,5,,Drums,
11266816,410619,Bob Arnold,1,,6,,Engineer,
11266816,463465,Ralph J. Gleason,1,,7,,Liner Notes,
11266816,252310,Bill Evans,1,,8,,Piano,
11266816,253353,Bob Thiele,1,,9,,Producer,
11266816,254946,Orrin Keepnews,1,,10,,Producer [Original],
11267700,268272,Antonín Dvořák,0,Dvořák,1,/,,
11267700,833315,Bedřich Smetana,0,Smetana,2,",",,
11267700,283122,Herbert Von Karajan,0,,3,",",,
11267700,260744,Berliner Philharmoniker,0,Berlin Philharmonic Orchestra,4,,,
11267700,3990125,Eric Fenton,1,,1,,Photography By [Front Cover],
11267700,997053,Deryck Cooke,1,,2,,Sleeve Notes,
11268271,2051286,Rival Sons,0,,1,,,
11268271,2837003,Jason Holley,1,,1,,Cover,
11268271,2920785,Beau Boggs,1,,2,,Engineer [Assistant Engineer],
11268271,2827893,Brian Totoro,1,,3,,Engineer [Assistant Engineer],
11268271,905073,Mark Petaccia,1,,4,,Engineer [Assistant Engineer],
11268271,398450,Vance Powell,1,,5,,"Engineer, Mixed By",
11268271,2920784,Mike Anderson (12),1,Mike Anderson From Tankfarm,6,,Layout [Album Layout],
11268271,1041224,Masa Itoh,1,伊藤政則,7,,Liner Notes,
11268271,786442,Jay Buchanan,1,,8,,Lyrics By,
11268271,1911177,Front Line Management,1,,9,,Management,
11268271,1645072,Tom Consolo,1,,10,,Management,
11268271,1018641,Nick Ferrero,1,,11,,Management [Assistant],
11268271,382380,Pete Lyman,1,,12,,Mastered By,
11268271,786442,Jay Buchanan,1,,13,,Performer [Rival Sons Are],
11268271,1186494,Michael Miley,1,,14,,Performer [Rival Sons Are],
11268271,2265118,Robin Everhart,1,,15,,Performer [Rival Sons Are],
11268271,2265121,Scott Holiday,1,,16,,Performer [Rival Sons Are],
11268271,2119171,David Bean (2),1,,17,,Photography By [Band And Studio Photos],
11268271,621782,Dave Cobb,1,,18,,Producer,
11268271,2051286,Rival Sons,1,,19,,Written-By,
11269365,401412,Meiway,0,,1,Et Le,,
11269365,6052247,Zo Gang International,0,,2,,,
11269365,6067092,Eugène Kobéa Irabe,1,,1,,Photography By,
11269365,6181007,Jade Legres,1,,2,,Photography By,
11270121,29923,Funkadelic,0,ファンカデリック,1,=,,
11270121,29923,Funkadelic,0,,2,,,
11270121,215449,Cordell Mosson,1,,1,,Bass,
11270121,48146,Jerome Brailey,1,,2,,Drums,
11270121,156375,Garry Shider,1,,3,,Guitar,
11270121,219837,Glen Goins,1,,4,,Guitar,
11270121,55917,Michael Hampton,1,,5,,Guitar,
11270121,33708,Bernie Worrell,1,,6,,Keyboards,
11270121,4588167,Yoriko Kawachi,1,河地依子,7,,Liner Notes [ファンカデリック・ヒストリー],
11270121,6099935,高橋道彦,1,,8,,Liner Notes [解説],
11270121,29262,George Clinton,1,,9,,Producer,
11270121,371715,Calvin Simon,1,,10,,Vocals,
11270121,143516,Fuzzy Haskins,1,,11,,Vocals,
11270121,156375,Garry Shider,1,,12,,Vocals,
11270121,29262,George Clinton,1,,13,,Vocals,
11270121,219837,Glen Goins,1,,14,,Vocals,
11270121,371716,Grady Thomas,1,,15,,Vocals,
11270121,246565,Ray Davis,1,,16,,Vocals,
11281507,1099140,Andreas Lorenz,0,,1,,,
11281507,6186343,Concertino Dresden,1,,1,,Ensemble,
11281507,935538,Michael-Christfried Winkler,1,,2,,Music Director,
11281507,370653,Dirk Homann,1,,3,,Producer,
11281751,3852795,Skin Colour,0,,1,,,
11281751,6186436,J. Wong,1,,1,,Recorded By,
11282113,2824615,Tião Carreiro E Pardinho,0,,1,,,
11282113,5557997,Ediméia Aparecida Da Silva,1,Ediméia Silva,1,,Coordinator [Pesquisa e Coordenação],
11282113,5382358,Pedro Junior (2),1,,2,,Coordinator [Pesquisa e Coordenação],
11282280,4108570,Richard Judge,0,,1,,,
11290816,5741601,Carlos Elliot Jr.,0,,1,&,,
11290816,4680652,The Cornlickers,0,,2,,,
11290816,4555667,Tony Ryder,1,,1,,Bass,
11290816,5825993,Dale Wise,1,,2,,Drums,
11290816,940875,R.L. Boyce,1,,3,,"Guest [Special Guest], Vocals, Guitar, Drums",
11290816,5858990,Bobby Gentilo,1,,4,,"Resonator Guitar, Vocals",
11290816,5741601,Carlos Elliot Jr.,1,,5,,"Vocals, Guitar, Fife",
11291392,194,Various,0,,1,,,
11294890,2054815,Алла Иошпе И Стахан Рахимов,0,,1,/,,
11294890,808511,Наталья Нурмухамедова,0,,2,/,,
11294890,716005,Нани Брегвадзе,0,,3,/,,
11294890,3978566,Лев Полосин И Борис Кузнецов,0,,4,/,,
11294890,3582321,Раиса Жемчужная,0,,5,,,
11301185,5073423,Ancient Shapes,0,,1,,,
11309154,475487,Moon Williams,0,,1,,,
11313179,644241,Mel Carter,0,,1,,,
11313179,267168,Tommy Oliver,1,,1,,Arranged By,
11313179,5255120,Bob Porter (13),1,,2,,Engineer,
11313593,1424900,Ted Weems And His Orchestra,0,,1,,,
11313702,34829,Eddy Grant,0,,1,,,
11315162,6201704,The Pruitt Family,0,,1,,,
11315162,2340274,The Christian Troubadours,1,,1,,Backing Band,
11316277,441141,Diamond Head (2),0,,1,,,
11316277,1026235,Colin Kimberley,1,,1,,Bass Guitar,
11316277,2580120,Thorsten Thormann,1,,2,,Compiled By,
11316277,669133,Duncan Scott,1,,3,,Drums,
11316277,716158,Daniel Krieger,1,Kr,4,,Lacquer Cut By,
11316277,1826881,André Tueroff,1,,5,,Layout,
11316277,669128,Brian Tatler,1,,6,,Lead Guitar,
11316277,441141,Diamond Head (2),1,,7,,Producer,
11316277,1026234,Reg Fellows,1,,8,,Producer,
11316277,574719,Patrick W. Engel,1,,9,,Remastered By [Uncredited],
11316277,711016,Sean Harris,1,,10,,Vocals,
11316277,669128,Brian Tatler,1,,11,,Written-By,
11316277,711016,Sean Harris,1,,12,,Written-By,
11317827,3234683,Theodor Weissman,0,,1,",",,
11317827,701454,Homocord Orchester,0,Homocord Orkesteri,2,,,
11318005,671693,Baby Animals,0,,1,,,
11318087,2038523,Foster The People,0,,1,,,
11318087,1868152,Anita Marisa Boriboon,1,,1,,Art Direction [For Sony Music],
11318087,2310011,Cubbie Fink,1,,2,,"Bass, Backing Vocals","1, 3 to 7, 10"
11318087,4390096,The Windish Agency,1,,3,,"Booking [Asia, Australia, Canada and Americas]",
11318087,2134061,Tom Windish,1,,4,,"Booking [Asia, Australia, Canada and Americas]",
11318087,3186491,Natasha Bent,1,,5,,Booking [UK & Europe],
11318087,2318544,The Agency Group,1,,6,,Booking [UK & Europe],
11318087,2310008,Mark Foster (9),1,,7,,Co-producer,"1, 3 to 10"
11318087,66626,Tony Hoffer,1,,8,,Co-producer,6
11318087,933525,Mark Pontius,1,,9,,"Drums, Percussion, Backing Vocals","1, 3 to 7, 10"
11318087,670767,Jesse Shatkin,1,,10,,Engineer [Additional],1
11318087,2310008,Mark Foster (9),1,,11,,Engineer [Additional],"3, 6"
11318087,2310008,Mark Foster (9),1,,12,,Engineer [Assistant],1
11318087,670541,Charlie Stavish,1,,13,,Engineer [For Mix Session],10
11318087,2310009,Sean Cimino,1,,14,,Guitar,5
11318087,2150718,Japayork,1,,15,,Illustration,
11318087,2175765,Nathan Warkentin,1,,16,,Layout,
11318087,3822455,Clintons,1,,17,,Legal [Worldwide],
11318087,3294786,Nicky Stein,1,,18,,Legal [Worldwide],
11318087,936676,Brent Kredel,1,,19,,Management,
11318087,936674,Brett Williams (2),1,,20,,Management,
11318087,2675215,"Monotone, Inc.",1,,21,,Management,
11318087,2002004,Beth Sabbagh,1,,22,,Management [Business],
11318087,1733212,David Weise,1,,23,,Management [Business],
11318087,2369981,David Weise & Associates,1,,24,,Management [Business],
11318087,3211160,Kathy Izaguirre,1,,25,,Management [Business],
11318087,3211161,Kimberly Kennedy,1,,26,,Management [Business],
11318087,244135,Greg Calbi,1,,27,,Mastered By,
11318087,277673,Greg Kurstin,1,,28,,Mixed By,"1, 5, 9"
11318087,2310008,Mark Foster (9),1,,29,,Mixed By,"1, 2"
11318087,377875,Mark Rankin,1,,30,,Mixed By,"3, 6, 8"
11318087,262727,Rich Costey,1,,31,,Mixed By,"4, 7, 10"
11318087,260950,Paul Epworth,1,,32,,"Percussion, Keyboards, Programmed By","3, 8"
11318087,277673,Greg Kurstin,1,,33,,Producer,"1, 5, 7, 9, 10"
11318087,2310008,Mark Foster (9),1,,34,,Producer,2
11318087,260950,Paul Epworth,1,,35,,Producer,"3, 6, 8"
11318087,262727,Rich Costey,1,,36,,Producer,"4, 7"
11318087,253387,Billy Bush,1,,37,,Recorded By,1
11318087,670541,Charlie Stavish,1,,38,,Recorded By,"4, 7"
11318087,277673,Greg Kurstin,1,,39,,Recorded By,"1, 5, 9, 10"
11318087,2310008,Mark Foster (9),1,,40,,Recorded By,"1, 2, 4, 5, 7, 9, 10"
11318087,377875,Mark Rankin,1,,41,,Recorded By,"3, 6, 8"
11318087,2310010,Zach Heiligman,1,,42,,"Recorded By [Additional], Programmed By",9
11318087,531226,Chris Steffen,1,,43,,Recorded By [Assistant],"4, 7"
11318087,439308,Jeremy Miller,1,,44,,Recorded By [Assistant],1
11318087,670767,Jesse Shatkin,1,,45,,Recorded By [Assistant],"5, 9, 10"
11318087,277673,Greg Kurstin,1,,46,,"Synthesizer, Programmed By","1, 5, 9"
11318087,271409,Gary Grant,1,,47,,Trumpet,7
11318087,2310008,Mark Foster (9),1,,48,,"Vocals, Piano, Synthesizer, Percussion, Programmed By, Organ, Vibraphone, Glockenspiel",
11318087,2310008,Mark Foster (9),1,,49,,Written-By,
11318087,260950,Paul Epworth,1,,50,,Written-By,"3, 8"
11318087,2310010,Zach Heiligman,1,,51,,Written-By,9
11320898,6204046,Genetic Infection,0,,1,,,
11321627,194,Various,0,,1,,,
11323667,355,Unknown Artist,0,,1,,,
11324162,355,Unknown Artist,0,,1,,,
11325548,164571,Bing Crosby,0,,1,",",,
11325548,439536,Danny Kaye (2),0,,2,And,,
11325548,79742,Peggy Lee,0,,3,,,
11325548,508131,Irving Berlin,1,,1,,Liner Notes,
11325548,508131,Irving Berlin,1,,2,,"Lyrics By, Music By",
11325548,1105864,Joe Lilley And His Orchestra,1,Joseph J. Lilley And His Orchestra And Chorus,3,,Orchestra,
11325548,164571,Bing Crosby,1,,4,,Vocals [Sung By],
11325548,439536,Danny Kaye (2),1,,5,,Vocals [Sung By],
11325548,79742,Peggy Lee,1,,6,,Vocals [Sung By],
11325548,1584026,Trudy Stevens,1,,7,,Vocals [With],
11325922,736468,Levente Szörényi,0,Szörényi Levente,1,-,,
11325922,754360,János Bródy,0,Bródy János,2,,,
11325922,887300,László Attila,1,,1,,Acoustic Guitar,
11325922,3612055,Studniczky László,1,,2,,Bass Guitar,
11325922,6206243,Attila Kórus,1,,3,,Chorus,
11325922,2003773,Fekete Mária,1,,4,,Chorus Master,
11325922,5496389,Csávás Attila,1,,5,,Clarinet,
11325922,1383500,Pál Éder,1,Éder Pál,6,,Concertmaster,
11325922,1001863,Szendőfi Péter,1,Szendőfy Péter,7,,Drum,
11325922,3257167,Dorozsmai Péter,1,,8,,Engineer,
11325922,1538941,Nyíri Sándor,1,,9,,Engineer,
11325922,728838,Rozgonyi Péter,1,,10,,Engineer,
11325922,6206248,Millenium Szimfonikus Zenekar,1,,11,,Ensemble,
11325922,907135,Maróthy Zoltán,1,Maróti Zoltán,12,,Guitar,
11325922,931142,Vámos Zsolt,1,,13,,Guitar,
11325922,1022313,Németh Zoltán,1,,14,,Instrumentation By,
11325922,2328293,László Makláry,1,Makláry László,15,,Leader,
11325922,736467,Szabolcs Szörényi,1,Szörényi Szabolcs,16,,Music Director,
11325922,728835,Szörényi Örs,1,,17,,Musical Assistance,
11325922,878388,Aurél Holló,1,Holló Aurél,18,,Percussion,
11325922,338344,Zoltán Rácz,1,Rácz Zoltán,19,,Percussion,
11325922,878390,Zoltán Váczi,1,Váczi Zoltán,20,,Percussion,
11325922,878387,Amadinda Percussion Group,1,,21,,"Percussion, Ensemble",
11325922,4651046,Rosta Mária,1,,22,,Producer,
11325922,4892584,Auksz Éva,1,,23,,Vocals,
11325922,6206244,Baranyi Péter,1,,24,,Vocals,
11325922,3997392,Botár Endre,1,,25,,Vocals,
11325922,3310948,Csurka László,1,,26,,Vocals,
11325922,4015423,Földes Tamás,1,,27,,Vocals,
11325922,4094992,Gazdag Tibor,1,,28,,Vocals,
11325922,3990738,Gerdesits Ferenc (2),1,,29,,Vocals,
11325922,1028484,Homonyik Sándor,1,,30,,Vocals,
11325922,4036956,Izsóf Vilmos,1,,31,,Vocals,
11325922,6206245,Jegercsik Csaba,1,,32,,Vocals,
11325922,491209,Kalapács József,1,,33,,Vocals,
11325922,2801879,Kaszás Attila,1,,34,,Vocals,
11325922,2367704,Kováts Kriszta,1,,35,,Vocals,
11325922,6206247,Mihályi Győző,1,,36,,Vocals,
11325922,3143443,Pápai Erika,1,,37,,Vocals,
11325922,6206246,Rancsó Dezső,1,,38,,Vocals,
11325922,6206249,Rózsa Tamás,1,,39,,Vocals,
11325922,2510778,Szabó Márton,1,,40,,Vocals,
11325922,6206250,Sándor Dávid,1,,41,,Vocals,
11325922,1595606,Tóth Sándor,1,,42,,Vocals,
11325922,6206251,Éder Márton,1,,43,,Vocals,
11325922,2328289,István Berán,1,Berán István,44,,Zurna,
11325922,3310282,Hollókői Lajos,1,,45,,"Zurna, Oboe",
11326568,322932,Vicky Leandros,0,,1,,,
11330583,5464196,Berlin Music Ensemble,0,,1,",",,
11330583,108095,Craig Leon,0,,2,,,
11330583,259769,George Martin,1,,1,,Composed By,
11332469,716097,Иосиф Кобзон,0,,1,,,
11332469,1712509,Юрий Силантьев,1,Ю. Силантьев,1,,Conductor,"A2, A3, B2, B5"
11332469,1744635,Время,1,,2,,Ensemble,"A1, A4-B1, B3, B4, B6"
11332469,1927076,Алексей Евсюков,1,А. Евсюков,3,,Leader,"A1, A4-B1, B3, B4, B6"
11332469,1055021,Эстрадный Оркестр Всесоюзного Радио,1,,4,,Orchestra,"A2, A3, B2, B5"
11333547,18984,Marvin Gaye,0,,1,,,
11333547,1007615,Gerry Young,1,,1,,Compiled By,
11333547,3273593,Marc Fieldstone,1,,2,,Compiled By,
11333547,366524,Trevor Shelton,1,Trevor G. Sheldon,3,,Compiled By,
11333547,2137380,Linda Kozlowski,1,,4,,Design,
11333547,123776,Jeff McCulloch,1,,5,,Engineer [Digital Editing],
11333547,1338636,Ruth Robinson,1,Ruth A. Robinson,6,,Liner Notes,
11333547,280843,Rick Essig,1,,7,,Mastered By,
11333547,360250,Wally Traugott,1,,8,,Remastered By,
11337314,194,Various,0,,1,,,
11340138,1946247,Israel & New Breed,0,,1,,,
11341658,657743,Joël Daydé,0,Dayde,1,,,
11341658,2410562,Jean Bouchéty,1,Jean Bouchety,1,,Arranged By,
11341658,547893,Jean Fernandez,1,,2,,Art Direction,
11341658,2528092,Miguel Angel Machín,1,M.A. Machin,3,,Artwork,
11345924,6214473,Guam's Own Frank E. Sanchez,0,,1,,,
11348326,514654,The Fall-Outs,0,,1,,,
11354727,4980499,転校生,0,,1,,,
11358270,656773,Thorbjørn Egner,0,,1,,,
11358270,612809,Ivar Finsen,1,F,1,,Lacquer Cut By,
11358823,299626,Joachim Kühn,0,,1,,,
11358823,688570,Ulf von Kanitz,1,,1,,Design [Cover],
11358823,372593,Carlos Albrecht,1,,2,,Engineer,
11358823,1867462,Michael von Gimbut,1,,3,,Photography By,
11358823,822398,Achim Torpus,1,,4,,Producer [In Association With],
11358823,299626,Joachim Kühn,1,,5,,"Producer, Composed By",
11358823,264491,Mike Hennessey,1,,6,,Sleeve Notes,
11362257,3395182,Luminance (2),0,,1,,,
11365167,6128710,Redneck Jonsn,0,,1,,,
11365167,5005399,Joachim Dopplinger,1,,1,,Instrumentation By,
11365167,5005407,Philip Prattes,1,,2,,Instrumentation By,
11365167,5005404,Mathias Garmusch,1,,3,,"Instrumentation By, Producer, Mixed By",
11365167,6128708,Alexander Fekonja,1,,4,,"Lyrics By, Written By",
11365167,6128709,Kilian Tögel,1,,5,,"Written By, Producer",
11370612,16095,Bulletproof,0,,1,,,
11370804,12387,Sarah McLachlan,0,,1,,,
11372681,328046,Band Ohne Namen,0,B.O.N.,1,=,,
11372681,328046,Band Ohne Namen,0,求愛2人組,2,,,
11373766,6226224,The Debrie,0,,1,,,
11375231,96123,Claude Debussy,0,Debussy,1,",",,
11375231,1557875,Renaud Capuçon,0,,2,∙,,
11375231,2132527,Bertrand Chamayou,0,,3,∙,,
11375231,833835,Gérard Caussé,0,,4,∙,,
11375231,424582,Emmanuel Pahud,0,,5,∙,,
11375231,2239504,Marie-Pierre Langlamet,0,,6,∙,,
11375231,5694006,Edgar Moreau,0,,7,,,
11375231,96123,Claude Debussy,1,,1,,Composed By,
11375231,6226886,Jin Choy,1,,2,,Engineer [Recording],
11375231,846073,Alain Lanceron,1,,3,,Executive-Producer,
11375231,1639437,Adélaïde de Place,1,,4,,Liner Notes,
11375231,1639541,Paula Kennedy,1,,5,,Liner Notes [Translation],
11375231,1639538,Gudrun Meier,1,,6,,Liner Notes [Übersetzung],
11375231,2237357,Marco Borggreve,1,,7,,Photography By [Bertrand Chamayou],
11375231,6226884,Gregory Favre,1,,8,,Photography By [Edgar Moreau],
11375231,6226885,Fabien Monthubert,1,,9,,Photography By [Emmanuel Pahud],
11375231,5799714,David Arranz,1,,10,,Photography By [Gérard Caussé],
11375231,2235641,Gregor Hohenberg,1,,11,,Photography By [Marie-Pierre Langlamet],
11375231,2234790,Simon Fowler (2),1,,12,,Photography By [Renaud Capuçon],
11375231,592584,Michael Fine,1,,13,,"Producer, Edited By, Mixed By, Mastered By",
11377110,466242,Hugues Aufray,0,,1,,,
11378097,194,Various,0,,1,,,
11378934,447581,Judy Lynn,0,,1,,,
11378934,1496738,Pappy Daily,1,,1,,Producer,
11390573,164808,Mikis Theodorakis,0,,1,",",,
11390573,355,Unknown Artist,0,,2,,,
11390573,164808,Mikis Theodorakis,1,,1,,Composed By,
11394223,2635579,Wade Hill,0,,1,,,
11394223,2635579,Wade Hill,1,,1,,Banjo,
11394223,2635580,Crickett Hill,1,,2,,Bass,
11394223,6235505,Ray Blackwell,1,,3,,Dobro,
11394223,2635582,Arliss Jackson,1,,4,,Fiddle,
11394223,2418634,Jim Brewer (2),1,,5,,Guitar,
11394223,883094,Vassar Clements,1,,6,,Liner Notes,
11394223,1633237,Red Rector,1,,7,,Mandolin,
11394590,5657949,The Dardanelle Trio,0,,1,,,
11394590,6235609,Paul Edenfield,1,,1,,Bass,
11394590,339515,Tal Farlow,1,,2,,Guitar,
11394590,1572676,Dardanelle,1,,3,,"Piano, Vibraphone",
11401418,118554,Jonathan Butler,0,,1,,,
11401418,222350,Barry Eastmond,1,,1,,Producer,"1,3 to 7,9 to 12"
11401418,241276,Loris Holland,1,,2,,Producer,"2,5"
11401418,20897,Teddy Riley,1,,3,,Producer,8
11401418,114602,Timmy Allen,1,,4,,Producer,3
11401833,6240475,Tamiko Asai,0,,1,,,
11401833,6240464,Katsurō Nakamuro,1,,1,,Art Direction,
11401833,0,Kōchiku Egawa,1,,2,,Artwork By,
11401833,0,Yoshio Horiba,1,,3,,Artwork By,
11401833,6240467,Kōzi Iwata,1,,4,,Co-producer,
11401833,6240475,Tamiko Asai,1,,5,,Co-producer,
11401833,6240473,Akira Katō,1,,6,,Recorded By,
11401833,6240466,Hiroyuki Kanaeda,1,,7,,Recorded By,
11402685,511477,Michael Johnson (5),0,,1,,,
11402685,244626,Steve Buckingham,1,,1,,Producer,
11403308,229195,Del Shannon,0,,1,,,
11403308,260575,Tom Petty,1,,1,,Producer,
11403308,673992,George Khoury,1,,2,,Written-By,
11403308,679109,John Phillip Baptiste,1,Phillip Baptiste,3,,Written-By,
11404777,81013,Queen,0,,1,,,
11407809,1827528,Jake Bowen,0,,1,,,
11407809,1827528,Jake Bowen,1,,1,,Artwork,
11407809,1827528,Jake Bowen,1,,2,,Music By,
11413235,6243245,Paul Naughton (2),0,,1,,,
11413504,267008,Little River Band,0,,1,,,
11413504,615143,Peter Jones (6),1,,1,,"Arranged By [Strings], Conductor [Strings]",
11413504,1314794,Roy Kohara,1,,2,,Art Direction,
11413504,328093,Roger McLachlan,1,,3,,Bass Guitar,
11413504,1829316,Art Sims,1,,4,,Design,
11413504,1247258,Derek Pellicci,1,,5,,"Drums, Percussion",
11413504,247000,Mark Opitz,1,,6,,Engineer [Mastering],
11413504,100056,Ross Cockle,1,Ross (Mugh!) Cockle,7,,"Engineer [Recording, Re-Mix]",
11413504,368321,Ken Perry,1,KP,8,,Lacquer Cut By,A1 to A4
11413504,360250,Wally Traugott,1,Wly,9,,Lacquer Cut By,B1 to B5
11413504,971688,Rick Formosa,1,,10,,"Lead Guitar, Acoustic Guitar, Slide Guitar",
11413504,775247,Beeb Birtles,1,,11,,"Lead Vocals, Backing Vocals, Acoustic Guitar, Electric Guitar",
11413504,630174,Graham Goble,1,,12,,"Lead Vocals, Backing Vocals, Acoustic Guitar, Electric Guitar",
11413504,664228,Glenn Shorrock,1,,13,,"Lead Vocals, Backing Vocals, Percussion, Harmonica",
11413504,1542951,Gary Hyde,1,,14,,Percussion,
